0,0,1,1,1,0,-0.7071068,0,0.7071068,-0.02,-10.5,6.5,0
1,0,1,1,1,0,0.7071068,0,0.7071068,13.1,4,14.25,-1
1,0,1,1,1,0,0,0,1,-20.785,4,-6.5,-1
1,0,1,1,1,0,0,0,1,-20.785,4,6.5,-1
0,0,1,1,1,0,-0.7071068,0,0.7071068,13.015,-10.5,6.5,0
1,0,1,1,1,0,0,0,1,-20.785,13.9,6.5,-1
1,0,1,1,1,0,0,0,1,-20.785,13.9,-6.5,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,13.1,13.9,14.25,-1
1,0,1,1,1,0,0,0,1,-20.785,23.8,6.5,-1
1,0,1,1,1,0,0,0,1,-20.785,23.8,-6.5,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,13.1,23.8,14.25,-1
0,0,1,1,1,0,-0.7071068,0,0.7071068,0,-10.5,21.925,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,0,-10.5,34.96,0
1,0,1,1,1,0,0,0,1,-7.75,4,21.94,-1
1,0,1,1,1,0,0,0,1,-7.75,13.9,21.94,-1
1,0,1,1,1,0,0,0,1,-7.75,4,32.57,-1
1,0,1,1,1,0,0,0,1,-7.75,13.9,32.57,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,0,4,40.22,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,0,13.9,40.22,-1
1,0,1,1,1,0,1,0,0,7.700001,4,21.94,-1
1,0,1,1,1,0,1,0,0,7.700001,13.9,21.94,-1
1,0,1,1,1,0,1,0,0,7.700001,4,32.57,-1
1,0,1,1,1,0,1,0,0,7.7,13.9,32.57,-1
0,5,2.417164,32.36127,27.35289,0,0,0,1,-20.8,13.1032,0.686,0
0,5,13.67762,20.61089,2.813586,0,0,0,1,0.3353,18.9792,14.784,0
9,0,2,3,2,0,0,0,1,-20.65,14.08,14.1,0,-1
0,0,1,1,1,0,-0.7071068,0,0.7071068,-13.035,-10.5,6.5,0
1,0,1,1,1,0,0.7071068,0,0.7071068,0.065,23.8,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,0.065,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,-12.97,23.8,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,-12.97,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,-12.97,4,14.25,-1
9,0,2,3,2,0,0,0,1,-7.63,14.08,40.04,0,-1
9,0,2,3,2,0,0,0,1,7.61,14.08,40.04,0,-1
9,0,1,1,1,0,0.7071068,0,0.7071068,-6.02,4.46,13.91,1,-1
0,5,13.67762,32.36322,2.813586,0,0,0,1,-12.7,13.1027,14.784,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,-0.02,-10.5,-6.595,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,13.015,-10.5,-6.595,0
